Sample in Buffer,Sample in Window,TRIGGER,sig_AD2_IN[9:0],sig_AD1_IN[9:0],LED_IO_OBUF[2:0]
1972,1972,0,-80,-8,2
1973,1973,0,-126,56,2
1974,1974,0,65,90,2
1975,1975,0,180,-80,2
1976,1976,0,-55,-176,2
1977,1977,0,-215,-106,2
1978,1978,0,36,135,2
1979,1979,0,216,60,2
1980,1980,0,-24,-50,2
1981,1981,0,-170,58,2
1982,1982,0,3,-12,2
1983,1983,0,98,-78,2
1984,1984,0,23,37,2
1985,1985,0,-20,27,2
1986,1986,0,-63,-124,2
1987,1987,0,-46,135,2
1988,1988,0,95,91,2
1989,1989,0,78,-55,2
1990,1990,0,-120,-5,2
1991,1991,0,-78,-125,2
1992,1992,0,119,85,2
1993,1993,0,57,41,2
1994,1994,0,-97,-122,2
1995,1995,0,-25,14,2
1996,1996,0,65,-14,2
1997,1997,0,-13,-61,2
1998,1998,0,-46,77,2
1999,1999,0,27,61,2
2000,2000,0,31,23,2
2001,2001,0,-38,-27,2
2002,2002,0,-37,-20,2
2003,2003,0,25,81,2
2004,2004,0,56,-67,2
2005,2005,0,-11,-107,2
2006,2006,0,-91,15,2
2007,2007,0,-9,7,2
2008,2008,0,121,-43,2
2009,2009,0,25,73,2
2010,2010,0,-143,155,2
2011,2011,0,-47,-124,2
2012,2012,0,144,-32,2
2013,2013,0,55,63,2
2014,2014,0,-130,-58,2
2015,2015,0,-75,46,2
2016,2016,0,103,-47,2
2017,2017,0,82,13,2
2018,2018,0,-81,36,2
2019,2019,0,-86,-38,2
2020,2020,0,60,-71,2
2021,2021,0,81,-68,2
2022,2022,0,-47,102,2
2023,2023,0,-72,65,2
2024,2024,0,39,85,2
2025,2025,0,56,-18,2
2026,2026,0,-30,-92,2
2027,2027,0,-45,82,2
2028,2028,0,15,-50,2
2029,2029,0,47,-123,2
2030,2030,0,-8,-2,2
2031,2031,0,-56,-15,2
2032,2032,0,-5,68,2
2033,2033,0,80,83,2
2034,2034,0,7,23,2
2035,2035,0,-114,61,2
2036,2036,0,-1,-92,2
2037,2037,0,140,-101,2
2038,2038,0,-13,18,2
2039,2039,0,-153,-67,2
2040,2040,0,36,128,2
2041,2041,0,160,71,2
2042,2042,0,-67,-168,2
2043,2043,0,-155,30,2
2044,2044,0,106,111,2
2045,2045,0,132,22,2
2046,2046,0,-139,-82,2
2047,2047,0,-104,11,2
2048,2048,0,171,93,2
2049,2049,0,68,-175,2
2050,2050,0,-192,-135,2
2051,2051,0,-37,-12,2
2052,2052,0,200,79,2
2053,2053,0,5,192,2
2054,2054,0,-197,4,2
2055,2055,0,9,0,2
2056,2056,0,183,-56,2
2057,2057,0,-18,-43,2
2058,2058,0,-171,94,2
2059,2059,0,29,-79,2
2060,2060,0,150,13,2
2061,2061,0,-37,64,2
2062,2062,0,-132,4,2
2063,2063,0,49,-90,2
2064,2064,0,113,-171,2
2065,2065,0,-65,-32,2
2066,2066,0,-93,102,2
2067,2067,0,83,57,2
2068,2068,0,67,53,2
2069,2069,0,-96,150,2
2070,2070,0,-57,-93,2
2071,2071,0,95,-78,2
2072,2072,0,51,155,2
2073,2073,0,-93,53,2
2074,2074,0,-62,14,2
2075,2075,0,87,-204,2
2076,2076,0,81,-257,2
2077,2077,0,-88,50,2
2078,2078,0,-113,29,2
2079,2079,0,100,69,2
2080,2080,0,119,115,2
2081,2081,0,-114,39,2
2082,2082,0,-121,16,2
2083,2083,0,132,-7,2
2084,2084,0,103,-3,2
2085,2085,0,-130,-47,2
2086,2086,0,-74,-25,2
2087,2087,0,111,97,2
2088,2088,0,57,12,2
2089,2089,0,-69,-140,2
2090,2090,0,-45,-88,2
2091,2091,0,18,28,2
2092,2092,0,48,25,2
2093,2093,0,38,-22,2
2094,2094,0,-69,63,2
2095,2095,0,-86,66,2
2096,2096,0,108,120,2
2097,2097,0,121,-11,2
2098,2098,0,-152,-95,2
2099,2099,0,-140,-46,2
2100,2100,0,171,-114,2
2101,2101,0,146,76,2
2102,2102,0,-194,-10,2
2103,2103,0,-147,-107,2
2104,2104,0,195,137,2
2105,2105,0,123,50,2
2106,2106,0,-196,-11,2
2107,2107,0,-102,-16,2
2108,2108,0,176,71,2
2109,2109,0,69,59,2
2110,2110,0,-159,-178,2
2111,2111,0,-32,22,2
2112,2112,0,132,-39,2
2113,2113,0,3,19,2
2114,2114,0,-102,114,2
2115,2115,0,14,-196,2
2116,2116,0,64,-18,2
2117,2117,0,-28,81,2
2118,2118,0,-35,5,2
2119,2119,0,15,78,2
2120,2120,0,11,-7,2
2121,2121,0,10,54,2
2122,2122,0,-10,113,2
2123,2123,0,-35,-170,2
2124,2124,0,35,-230,2
2125,2125,0,47,45,2
2126,2126,0,-72,152,2
2127,2127,0,-31,-48,2
2128,2128,0,106,-68,2
2129,2129,0,-11,110,2
2130,2130,0,-126,7,2
2131,2131,0,65,-48,2
2132,2132,0,103,27,2
2133,2133,0,-131,6,2
2134,2134,0,-57,29,2
2135,2135,0,171,62,2
2136,2136,0,-21,-69,2
2137,2137,0,-177,-84,2
2138,2138,0,117,13,2
2139,2139,0,140,-13,2
2140,2140,0,-193,20,2
2141,2141,0,-72,91,2
2142,2142,0,228,6,2
2143,2143,0,2,-31,2
2144,2144,0,-211,-111,2
2145,2145,0,55,-86,2
2146,2146,0,158,198,2
2147,2147,0,-97,1,2
2148,2148,0,-84,-59,2
2149,2149,0,93,45,2
2150,2150,0,9,-13,2
2151,2151,0,-59,1,2
2152,2152,0,48,-45,2
2153,2153,0,0,52,2
2154,2154,0,-70,51,2
2155,2155,0,52,8,2
2156,2156,0,55,-69,2
2157,2157,0,-77,-123,2
2158,2158,0,-18,-38,2
2159,2159,0,59,35,2
2160,2160,0,-13,151,2
2161,2161,0,-12,-36,2
2162,2162,0,30,-8,2
2163,2163,0,-62,145,2
2164,2164,0,-19,-87,2
2165,2165,0,130,-169,2
2166,2166,0,-19,1,2
2167,2167,0,-187,160,2
2168,2168,0,75,22,2
2169,2169,0,209,-98,2
2170,2170,0,-131,-94,2
2171,2171,0,-206,22,2
2172,2172,0,165,200,2
2173,2173,0,180,-9,2
2174,2174,0,-168,-82,2
2175,2175,0,-152,-59,2
2176,2176,0,145,-40,2
2177,2177,0,130,96,2
2178,2178,0,-107,-31,2
2179,2179,0,-122,-124,2
2180,2180,0,64,70,2
2181,2181,0,113,63,2
2182,2182,0,-27,36,2
2183,2183,0,-112,108,2
2184,2184,0,3,-54,2
2185,2185,0,100,-77,2
2186,2186,0,-3,-107,2
2187,2187,0,-73,-80,2
2188,2188,0,4,120,2
2189,2189,0,28,101,2
2190,2190,0,-4,5,2
2191,2191,0,8,-36,2
2192,2192,0,-8,-69,2
2193,2193,0,-50,11,2
2194,2194,0,24,45,2
2195,2195,0,53,52,2
2196,2196,0,-48,-24,2
2197,2197,0,-38,-33,2
2198,2198,0,57,104,2
2199,2199,0,3,-118,2
2200,2200,0,-58,-117,2
2201,2201,0,39,36,2
2202,2202,0,31,26,2
2203,2203,0,-86,65,2
2204,2204,0,-10,25,2
2205,2205,0,111,-55,2
2206,2206,0,-12,13,2
2207,2207,0,-112,86,2
2208,2208,0,31,-36,2
2209,2209,0,89,12,2
2210,2210,0,-31,-70,2
2211,2211,0,-48,-40,2
2212,2212,0,5,110,2
2213,2213,0,2,-55,2
2214,2214,0,42,-117,2
2215,2215,0,38,-25,2
2216,2216,0,-98,82,2
2217,2217,0,-57,29,2
2218,2218,0,155,51,2
2219,2219,0,56,125,2
2220,2220,0,-193,-88,2
2221,2221,0,-20,-21,2
2222,2222,0,183,50,2
2223,2223,0,-33,-239,2
2224,2224,0,-137,-21,2
2225,2225,0,85,193,2
2226,2226,0,46,0,2
2227,2227,0,-118,-29,2
2228,2228,0,62,18,2
2229,2229,0,108,-37,2
2230,2230,0,-174,-6,2
2231,2231,0,-65,86,2
2232,2232,0,241,-12,2
2233,2233,0,5,-80,2
2234,2234,0,-257,-22,2
2235,2235,0,55,52,2
2236,2236,0,219,0,2
2237,2237,0,-104,-96,2
2238,2238,0,-150,-4,2
2239,2239,0,122,116,2
2240,2240,0,72,36,2
2241,2241,0,-94,-66,2
2242,2242,0,-7,48,2
2243,2243,0,46,10,2
2244,2244,0,-28,-74,2
2245,2245,0,9,53,2
2246,2246,0,25,22,2
2247,2247,0,-59,-24,2
2248,2248,0,8,-95,2
2249,2249,0,86,-5,2
2250,2250,0,-56,-42,2
2251,2251,0,-83,-63,2
2252,2252,0,96,99,2
2253,2253,0,62,73,2
2254,2254,0,-112,116,2
2255,2255,0,-27,-25,2
2256,2256,0,95,50,2
2257,2257,0,-11,-80,2
2258,2258,0,-65,-161,2
2259,2259,0,23,89,2
2260,2260,0,6,-153,2
2261,2261,0,-22,66,2
2262,2262,0,42,121,2
2263,2263,0,0,-187,2
2264,2264,0,-76,128,2
2265,2265,0,23,83,2
2266,2266,0,86,-99,2
2267,2267,0,-52,27,2
2268,2268,0,-67,-20,2
2269,2269,0,69,10,2
2270,2270,0,37,76,2
2271,2271,0,-72,-32,2
2272,2272,0,6,-109,2
2273,2273,0,48,50,2
2274,2274,0,-59,-25,2
2275,2275,0,-22,-73,2
2276,2276,0,87,183,2
2277,2277,0,-15,-15,2
2278,2278,0,-92,-109,2
2279,2279,0,41,63,2
2280,2280,0,74,-132,2
2281,2281,0,-50,110,2
2282,2282,0,-50,107,2
2283,2283,0,27,-240,2
2284,2284,0,17,8,2
2285,2285,0,12,251,2
2286,2286,0,-4,25,2
2287,2287,0,-77,-126,2
2288,2288,0,8,8,2
2289,2289,0,129,-82,2
2290,2290,0,-45,-84,2
2291,2291,0,-162,79,2
2292,2292,0,92,41,2
2293,2293,0,168,24,2
2294,2294,0,-133,9,2
2295,2295,0,-154,-32,2
2296,2296,0,164,-40,2
2297,2297,0,129,-71,2
2298,2298,0,-162,156,2
2299,2299,0,-109,83,2
2300,2300,0,140,-153,2
2301,2301,0,96,4,2
2302,2302,0,-119,129,2
2303,2303,0,-99,10,2
2304,2304,0,91,-195,2
2305,2305,0,106,-134,2
2306,2306,0,-75,77,2
2307,2307,0,-117,111,2
2308,2308,0,65,109,2
2309,2309,0,113,-13,2
2310,2310,0,-80,-35,2
2311,2311,0,-94,-26,2
2312,2312,0,92,-11,2
2313,2313,0,59,-67,2
2314,2314,0,-114,-37,2
2315,2315,0,-15,117,2
2316,2316,0,110,-4,2
2317,2317,0,-33,-32,2
2318,2318,0,-97,13,2
2319,2319,0,61,-11,2
2320,2320,0,67,58,2
2321,2321,0,-76,-8,2
2322,2322,0,-39,-76,2
2323,2323,0,65,-5,2
2324,2324,0,-1,-44,2
2325,2325,0,-44,-28,2
2326,2326,0,22,175,2
2327,2327,0,22,62,2
2328,2328,0,-46,-75,2
2329,2329,0,-6,-41,2
2330,2330,0,53,-65,2
2331,2331,0,2,-65,2
2332,2332,0,-62,64,2
2333,2333,0,-18,91,2
2334,2334,0,64,-91,2
2335,2335,0,32,-21,2
2336,2336,0,-76,134,2
2337,2337,0,-48,9,2
2338,2338,0,77,-52,2
2339,2339,0,51,-21,2
2340,2340,0,-70,48,2
2341,2341,0,-48,-52,2
2342,2342,0,43,-131,2
2343,2343,0,41,23,2
2344,2344,0,-21,105,2
2345,2345,0,-33,38,2
2346,2346,0,0,38,2
2347,2347,0,25,-28,2
2348,2348,0,13,-117,2
2349,2349,0,-21,21,2
2350,2350,0,-8,81,2
2351,2351,0,25,-34,2
2352,2352,0,-23,-148,2
2353,2353,0,-30,32,2
2354,2354,0,77,86,2
2355,2355,0,29,12,2
2356,2356,0,-152,132,2
2357,2357,0,-26,-82,2
2358,2358,0,226,-89,2
2359,2359,0,13,66,2
2360,2360,0,-288,-122,2
2361,2361,0,3,93,2
2362,2362,0,326,109,2
2363,2363,0,-42,-160,2
2364,2364,0,-319,-36,2
2365,2365,0,79,-12,2
2366,2366,0,261,126,2
2367,2367,0,-127,25,2
2368,2368,0,-155,-68,2
2369,2369,0,143,10,2
2370,2370,0,22,-67,2
2371,2371,0,-117,26,2
2372,2372,0,104,-17,2
2373,2373,0,68,-37,2
2374,2374,0,-210,81,2
2375,2375,0,-10,64,2
2376,2376,0,268,60,2
2377,2377,0,-46,49,2
2378,2378,0,-280,-149,2
2379,2379,0,91,-124,2
2380,2380,0,239,7,2
2381,2381,0,-109,-63,2
2382,2382,0,-187,13,2
2383,2383,0,109,141,2
2384,2384,0,113,-14,2
2385,2385,0,-83,35,2
2386,2386,0,-47,101,2
2387,2387,0,53,-21,2
2388,2388,0,-11,-35,2
2389,2389,0,-23,-124,2
2390,2390,0,56,-157,2
2391,2391,0,-13,94,2
2392,2392,0,-88,146,2
2393,2393,0,38,-24,2
2394,2394,0,86,23,2
2395,2395,0,-66,29,2
2396,2396,0,-74,-135,2
2397,2397,0,78,10,2
2398,2398,0,36,69,2
2399,2399,0,-79,-118,2
2400,2400,0,15,53,2
2401,2401,0,51,7,2
2402,2402,0,-78,-52,2
2403,2403,0,-15,92,2
2404,2404,0,122,-16,2
2405,2405,0,-40,97,2
2406,2406,0,-144,-39,2
2407,2407,0,95,-52,2
2408,2408,0,139,85,2
2409,2409,0,-140,-174,2
2410,2410,0,-109,5,2
2411,2411,0,159,52,2
2412,2412,0,53,-145,2
2413,2413,0,-149,104,2
2414,2414,0,0,32,2
2415,2415,0,113,-10,2
2416,2416,0,-62,165,2
2417,2417,0,-51,-84,2
2418,2418,0,114,-74,2
2419,2419,0,-24,68,2
2420,2420,0,-137,-20,2
2421,2421,0,102,-86,2
2422,2422,0,125,-48,2
2423,2423,0,-169,99,2
2424,2424,0,-92,82,2
2425,2425,0,196,27,2
2426,2426,0,41,17,2
2427,2427,0,-190,-221,2
2428,2428,0,9,-92,2
2429,2429,0,141,157,2
2430,2430,0,-43,-113,2
2431,2431,0,-78,123,2
2432,2432,0,45,171,2
2433,2433,0,7,-118,2
2434,2434,0,-24,28,2
2435,2435,0,49,-14,2
2436,2436,0,-27,-50,2
2437,2437,0,-71,-97,2
2438,2438,0,83,55,2
2439,2439,0,68,59,2
2440,2440,0,-132,-73,2
2441,2441,0,-47,27,2
2442,2442,0,163,23,2
2443,2443,0,24,10,2
2444,2444,0,-167,-117,2
2445,2445,0,-12,-3,2
2446,2446,0,150,83,2
2447,2447,0,6,28,2
2448,2448,0,-127,-57,2
2449,2449,0,-18,-18,2
2450,2450,0,104,137,2
2451,2451,0,39,-8,2
2452,2452,0,-89,-111,2
2453,2453,0,-60,-29,2
2454,2454,0,69,115,2
2455,2455,0,76,-39,2
2456,2456,0,-70,-157,2
2457,2457,0,-89,112,2
2458,2458,0,65,81,2
2459,2459,0,92,-36,2
2460,2460,0,-75,-50,2
2461,2461,0,-91,-36,2
2462,2462,0,85,-60,2
2463,2463,0,86,129,2
2464,2464,0,-113,101,2
2465,2465,0,-76,-69,2
2466,2466,0,144,10,2
2467,2467,0,59,-137,2
2468,2468,0,-180,-31,2
2469,2469,0,-34,106,2
2470,2470,0,201,99,2
2471,2471,0,8,4,2
2472,2472,0,-219,-123,2
2473,2473,0,18,22,2
2474,2474,0,209,36,2
2475,2475,0,-40,-36,2
2476,2476,0,-180,-119,2
2477,2477,0,42,16,2
2478,2478,0,130,56,2
2479,2479,0,-23,-24,2
2480,2480,0,-88,133,2
2481,2481,0,-3,-8,2
2482,2482,0,43,-181,2
2483,2483,0,27,123,2
2484,2484,0,-22,210,2
2485,2485,0,-49,-23,2
2486,2486,0,22,-162,2
2487,2487,0,44,-65,2
2488,2488,0,-45,-90,2
2489,2489,0,-6,-72,2
2490,2490,0,70,161,2
2491,2491,0,-57,31,2
2492,2492,0,-98,-4,2
2493,2493,0,135,31,2
2494,2494,0,110,68,2
2495,2495,0,-210,127,2
2496,2496,0,-98,-200,2
2497,2497,0,264,-125,2
2498,2498,0,77,138,2
2499,2499,0,-290,5,2
2500,2500,0,-48,-99,2
2501,2501,0,279,-35,2
2502,2502,0,13,29,2
2503,2503,0,-226,97,2
2504,2504,0,19,33,2
2505,2505,0,142,-81,2
2506,2506,0,-33,-32,2
2507,2507,0,-44,85,2
2508,2508,0,22,-8,2
2509,2509,0,-56,-7,2
2510,2510,0,17,7,2
2511,2511,0,121,-29,2
2512,2512,0,-77,-3,2
2513,2513,0,-152,-110,2
2514,2514,0,133,-1,2
2515,2515,0,137,69,2
2516,2516,0,-163,-38,2
2517,2517,0,-86,69,2
2518,2518,0,156,107,2
2519,2519,0,20,41,2
2520,2520,0,-117,-150,2
2521,2521,0,43,-148,2
2522,2522,0,47,122,2
2523,2523,0,-94,12,2
2524,2524,0,16,63,2
2525,2525,0,103,61,2
2526,2526,0,-67,-109,2
2527,2527,0,-104,-4,2
2528,2528,0,84,-123,2
2529,2529,0,79,-19,2
2530,2530,0,-68,118,2
2531,2531,0,-62,29,2
2532,2532,0,22,-18,2
2533,2533,0,49,37,2
2534,2534,0,24,23,2
2535,2535,0,-53,14,2
2536,2536,0,-67,132,2
2537,2537,0,69,-170,2
2538,2538,0,68,-115,2
2539,2539,0,-91,60,2
2540,2540,0,-43,-90,2
2541,2541,0,103,73,2
2542,2542,0,-6,21,2
2543,2543,0,-102,-63,2
2544,2544,0,72,-8,2
2545,2545,0,71,89,2
2546,2546,0,-133,198,2
2547,2547,0,-39,-174,2
2548,2548,0,154,-29,2
2549,2549,0,-1,115,2
2550,2550,0,-138,-196,2
2551,2551,0,35,-58,2
2552,2552,0,84,37,2
2553,2553,0,-52,69,2
2554,2554,0,-10,71,2
2555,2555,0,49,-72,2
2556,2556,0,-77,6,2
2557,2557,0,-38,73,2
2558,2558,0,143,-19,2
2559,2559,0,26,-72,2
2560,2560,0,-191,18,2
2561,2561,0,-26,9,2
2562,2562,0,205,-61,2
2563,2563,0,37,82,2
2564,2564,0,-206,-32,2
2565,2565,0,-50,-114,2
2566,2566,0,175,81,2
2567,2567,0,58,9,2
2568,2568,0,-121,50,2
2569,2569,0,-63,84,2
2570,2570,0,55,-22,2
2571,2571,0,49,-35,2
2572,2572,0,13,-90,2
2573,2573,0,-39,61,2
2574,2574,0,-93,26,2
2575,2575,0,28,-96,2
2576,2576,0,144,-64,2
2577,2577,0,-31,33,2
2578,2578,0,-171,108,2
2579,2579,0,38,-33,2
2580,2580,0,153,-21,2
2581,2581,0,-62,66,2
2582,2582,0,-103,-18,2
2583,2583,0,67,48,2
2584,2584,0,18,20,2
2585,2585,0,-63,-167,2
2586,2586,0,68,-35,2
2587,2587,0,36,110,2
2588,2588,0,-137,8,2
2589,2589,0,-3,-22,2
2590,2590,0,171,27,2
2591,2591,0,-41,44,2
2592,2592,0,-154,-65,2
2593,2593,0,79,-144,2
2594,2594,0,108,93,2
2595,2595,0,-104,83,2
2596,2596,0,-53,-36,2
2597,2597,0,103,116,2
2598,2598,0,-6,-47,2
2599,2599,0,-106,-202,2
2600,2600,0,46,94,2
2601,2601,0,101,147,2
2602,2602,0,-61,-151,2
2603,2603,0,-111,-40,2
2604,2604,0,56,136,2
2605,2605,0,128,-47,2
2606,2606,0,-33,-94,2
2607,2607,0,-156,80,2
2608,2608,0,15,14,2
2609,2609,0,174,-78,2
2610,2610,0,-6,57,2
2611,2611,0,-197,90,2
2612,2612,0,12,28,2
2613,2613,0,198,-93,2
2614,2614,0,-46,-136,2
2615,2615,0,-178,13,2
2616,2616,0,91,50,2
2617,2617,0,137,51,2
2618,2618,0,-140,16,2
2619,2619,0,-83,-84,2
2620,2620,0,186,-41,2
2621,2621,0,25,75,2
2622,2622,0,-213,155,2
2623,2623,0,21,-3,2
2624,2624,0,215,-59,2
2625,2625,0,-50,-119,2
2626,2626,0,-200,-119,2
2627,2627,0,57,48,2
2628,2628,0,173,161,2
2629,2629,0,-48,56,2
2630,2630,0,-134,-147,2
2631,2631,0,18,-87,2
2632,2632,0,92,3,2
2633,2633,0,7,63,2
2634,2634,0,-47,5,2
2635,2635,0,-42,89,2
2636,2636,0,-2,120,2
2637,2637,0,51,-126,2
2638,2638,0,59,-14,2
2639,2639,0,-55,27,2
2640,2640,0,-110,-94,2
2641,2641,0,38,-91,2
2642,2642,0,163,-35,2
2643,2643,0,-11,2,2
2644,2644,0,-218,19,2
2645,2645,0,-24,147,2
2646,2646,0,245,57,2
2647,2647,0,60,-99,2
2648,2648,0,-272,-16,2
2649,2649,0,-104,37,2
2650,2650,0,276,113,2
2651,2651,0,143,60,2
2652,2652,0,-274,-84,2
2653,2653,0,-174,-37,2
2654,2654,0,254,-71,2
2655,2655,0,186,-223,2
2656,2656,0,-231,-181,2
2657,2657,0,-189,101,2
2658,2658,0,180,350,2
2659,2659,0,175,122,2
2660,2660,0,-133,-89,2
2661,2661,0,-150,13,2
2662,2662,0,70,-13,2
2663,2663,0,110,-27,2
2664,2664,0,-4,-12,2
2665,2665,0,-84,-155,2
2666,2666,0,-56,0,2
2667,2667,0,40,120,2
2668,2668,0,112,-5,2
2669,2669,0,5,-32,2
2670,2670,0,-161,-21,2
2671,2671,0,-53,-102,2
2672,2672,0,197,-36,2
2673,2673,0,97,121,2
2674,2674,0,-238,135,2
2675,2675,0,-130,6,2
2676,2676,0,273,-56,2
2677,2677,0,135,141,2
2678,2678,0,-297,-1,2
2679,2679,0,-111,-120,2
2680,2680,0,308,-37,2
2681,2681,0,63,-165,2
2682,2682,0,-308,-76,2
2683,2683,0,7,146,2
2684,2684,0,280,82,2
2685,2685,0,-82,-61,2
2686,2686,0,-236,78,2
2687,2687,0,150,94,2
2688,2688,0,181,-35,2
2689,2689,0,-192,14,2
2690,2690,0,-125,-89,2
2691,2691,0,205,-37,2
2692,2692,0,73,81,2
2693,2693,0,-188,-69,2
2694,2694,0,-27,-101,2
2695,2695,0,150,10,2
2696,2696,0,-5,124,2
2697,2697,0,-106,46,2
2698,2698,0,41,14,2
2699,2699,0,74,-25,2
2700,2700,0,-68,-98,2
2701,2701,0,-51,-121,2
2702,2702,0,98,134,2
2703,2703,0,25,131,2
2704,2704,0,-123,-178,2
2705,2705,0,-23,141,2
2706,2706,0,139,88,2
2707,2707,0,21,-159,2
2708,2708,0,-154,-5,2
2709,2709,0,-24,-66,2
2710,2710,0,160,-34,2
2711,2711,0,27,31,2
2712,2712,0,-150,-31,2
2713,2713,0,-31,76,2
2714,2714,0,131,62,2
2715,2715,0,27,-44,2
2716,2716,0,-107,112,2
2717,2717,0,-28,34,2
2718,2718,0,74,-95,2
2719,2719,0,29,-39,2
2720,2720,0,-42,-70,2
2721,2721,0,-51,-127,2
2722,2722,0,16,28,2
2723,2723,0,81,77,2
2724,2724,0,-10,38,2
2725,2725,0,-117,78,2
2726,2726,0,13,-82,2
2727,2727,0,150,-39,2
2728,2728,0,-42,113,2
2729,2729,0,-159,95,2
2730,2730,0,69,-42,2
2731,2731,0,145,-58,2
2732,2732,0,-88,-68,2
2733,2733,0,-103,-78,2
2734,2734,0,80,-10,2
2735,2735,0,43,1,2
2736,2736,0,-43,71,2
2737,2737,0,12,8,2
2738,2738,0,-11,-65,2
2739,2739,0,-63,127,2
2740,2740,0,69,112,2
2741,2741,0,86,-162,2
2742,2742,0,-122,-5,2
2743,2743,0,-99,39,2
2744,2744,0,132,-45,2
2745,2745,0,89,-8,2
2746,2746,0,-104,-38,2
2747,2747,0,-84,31,2
2748,2748,0,45,38,2
2749,2749,0,82,-28,2
2750,2750,0,32,-32,2
2751,2751,0,-87,-3,2
2752,2752,0,-102,-73,2
2753,2753,0,99,127,2
2754,2754,0,150,79,2
2755,2755,0,-109,-163,2
2756,2756,0,-163,100,2
2757,2757,0,103,-51,2
2758,2758,0,131,-81,2
2759,2759,0,-82,75,2
2760,2760,0,-75,42,2
2761,2761,0,25,110,2
2762,2762,0,-6,46,2
2763,2763,0,51,-76,2
2764,2764,0,77,-219,2
2765,2765,0,-159,-3,2
2766,2766,0,-115,91,2
2767,2767,0,241,-75,2
2768,2768,0,108,-5,2
2769,2769,0,-302,-13,2
2770,2770,0,-64,114,2
2771,2771,0,312,44,2
2772,2772,0,-10,-59,2
2773,2773,0,-278,48,2
2774,2774,0,102,48,2
2775,2775,0,187,65,2
2776,2776,0,-185,-81,2
2777,2777,0,-74,-70,2
2778,2778,0,232,-8,2
2779,2779,0,-40,-88,2
2780,2780,0,-241,-58,2
2781,2781,0,148,-70,2
2782,2782,0,216,-9,2
2783,2783,0,-222,79,2
2784,2784,0,-162,169,2
2785,2785,0,235,146,2
2786,2786,0,91,-56,2
2787,2787,0,-216,29,2
2788,2788,0,-36,-64,2
2789,2789,0,178,-192,2
2790,2790,0,-2,60,2
2791,2791,0,-137,-42,2
2792,2792,0,31,17,2
2793,2793,0,115,-18,2
2794,2794,0,-53,-26,2
2795,2795,0,-109,69,2
2796,2796,0,63,-1,2
2797,2797,0,115,31,2
2798,2798,0,-75,-10,2
2799,2799,0,-128,35,2
2800,2800,0,71,-25,2
2801,2801,0,131,107,2
2802,2802,0,-56,-18,2
2803,2803,0,-120,-246,2
2804,2804,0,23,24,2
2805,2805,0,90,72,2
2806,2806,0,30,64,2
2807,2807,0,-72,29,2
2808,2808,0,-90,109,2
2809,2809,0,49,-75,2
2810,2810,0,140,-247,2
2811,2811,0,-42,33,2
2812,2812,0,-165,0,2
2813,2813,0,35,-13,2
2814,2814,0,148,136,2
2815,2815,0,-45,223,2
2816,2816,0,-105,86,2
2817,2817,0,51,-197,2
2818,2818,0,37,-219,2
2819,2819,0,-49,-88,2
2820,2820,0,28,60,2
2821,2821,0,48,56,2
2822,2822,0,-85,24,2
2823,2823,0,-40,54,2
2824,2824,0,108,-3,2
2825,2825,0,38,-30,2
2826,2826,0,-107,6,2
2827,2827,0,-44,20,2
2828,2828,0,80,83,2
2829,2829,0,49,-54,2
2830,2830,0,-43,-130,2
2831,2831,0,-68,19,2
2832,2832,0,-2,86,2
2833,2833,0,82,58,2
2834,2834,0,28,-125,2
2835,2835,0,-87,-116,2
2836,2836,0,-42,81,2
2837,2837,0,77,33,2
2838,2838,0,32,-41,2
2839,2839,0,-50,75,2
2840,2840,0,-20,90,2
2841,2841,0,12,24,2
2842,2842,0,2,-148,2
2843,2843,0,34,-121,2
2844,2844,0,12,47,2
2845,2845,0,-74,90,2
2846,2846,0,-7,100,2
2847,2847,0,101,-60,2
2848,2848,0,-8,-36,2
2849,2849,0,-114,64,2
2850,2850,0,13,-86,2
2851,2851,0,105,-204,2
2852,2852,0,-16,-74,2
2853,2853,0,-90,208,2
2854,2854,0,2,231,2
2855,2855,0,71,-41,2
2856,2856,0,22,-34,2
2857,2857,0,-71,-28,2
2858,2858,0,-53,26,2
2859,2859,0,71,-20,2
2860,2860,0,84,-92,2
2861,2861,0,-78,-67,2
2862,2862,0,-105,-66,2
2863,2863,0,78,61,2
2864,2864,0,119,51,2
2865,2865,0,-82,-88,2
2866,2866,0,-121,72,2
2867,2867,0,75,156,2
2868,2868,0,101,1,2
2869,2869,0,-74,4,2
2870,2870,0,-79,13,2
2871,2871,0,63,-8,2
2872,2872,0,35,-134,2
2873,2873,0,-53,-146,2
2874,2874,0,9,57,2
2875,2875,0,33,64,2
2876,2876,0,-62,2,2
2877,2877,0,-23,-21,2
2878,2878,0,106,-12,2
2879,2879,0,4,-5,2
2880,2880,0,-125,114,2
2881,2881,0,7,102,2
2882,2882,0,110,-17,2
2883,2883,0,-5,-17,2
2884,2884,0,-87,-86,2
2885,2885,0,-7,-72,2
2886,2886,0,47,-24,2
2887,2887,0,39,-108,2
2888,2888,0,-2,-1,2
2889,2889,0,-73,168,2
2890,2890,0,-35,101,2
2891,2891,0,89,-6,2
2892,2892,0,51,-57,2
2893,2893,0,-93,-53,2
2894,2894,0,-54,80,2
2895,2895,0,63,-20,2
2896,2896,0,51,-124,2
2897,2897,0,-9,88,2
2898,2898,0,-51,-61,2
2899,2899,0,-65,-78,2
2900,2900,0,48,48,2
